servlets.FullTextSearch.doGet [594120637,257645038]
19-Mar-2017 21:23:31.420 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [872921,705019]
19-Mar-2017 21:23:31.464 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1473331,1261031]
19-Mar-2017 21:23:31.508 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [894761,721195]
19-Mar-2017 21:23:31.550 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1514462,1306854]
19-Mar-2017 21:23:31.592 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1404021,1200335]
19-Mar-2017 21:23:31.641 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [833399,662831]
19-Mar-2017 21:23:31.685 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1415834,1205943]
19-Mar-2017 21:23:31.728 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [822474,648373]
19-Mar-2017 21:23:31.771 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1424588,1217717]
19-Mar-2017 21:23:31.818 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1477985,1277281]
19-Mar-2017 21:23:31.860 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [790254,619764]
19-Mar-2017 21:23:31.902 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1390040,1167819]
19-Mar-2017 21:23:31.945 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1519591,1298411]
19-Mar-2017 21:23:31.987 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [852591,666410]
19-Mar-2017 21:23:32.029 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1417044,1201086]
19-Mar-2017 21:23:32.071 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1476802,1252505]
19-Mar-2017 21:23:32.113 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [809149,628563]
19-Mar-2017 21:23:32.155 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1478082,1263148]
19-Mar-2017 21:23:32.197 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [867913,700856]
19-Mar-2017 21:23:32.238 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [783299,619610]
19-Mar-2017 21:23:32.285 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [793218,615840]
19-Mar-2017 21:23:32.329 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1354033,1150152]
19-Mar-2017 21:23:32.378 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1397049,1197599]
19-Mar-2017 21:23:32.420 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1477649,1253296]
19-Mar-2017 21:23:32.462 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [785554,614028]
19-Mar-2017 21:23:32.507 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1418682,1214121]
19-Mar-2017 21:23:32.559 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1960682,1747603]
19-Mar-2017 21:23:32.602 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [817630,639051]
19-Mar-2017 21:23:32.646 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1484575,1263740]
19-Mar-2017 21:23:32.690 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1542017,1315019]
19-Mar-2017 21:23:32.734 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1466212,1259403]
19-Mar-2017 21:23:32.777 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [915533,735787]
19-Mar-2017 21:23:32.819 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1415169,1201006]
19-Mar-2017 21:23:32.862 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [836574,637291]
19-Mar-2017 21:23:32.903 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1870689,1653161]
19-Mar-2017 21:23:32.954 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1361197,1159905]
19-Mar-2017 21:23:32.996 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [814853,643783]
19-Mar-2017 21:23:33.038 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1908600,1667407]
19-Mar-2017 21:23:33.080 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1500551,1250824]
19-Mar-2017 21:23:33.125 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1400832,1196652]
19-Mar-2017 21:23:33.170 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1378669,1165973]
19-Mar-2017 21:23:33.256 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1639381,1419729]
19-Mar-2017 21:23:33.300 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [817100,640838]
19-Mar-2017 21:23:33.346 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1868926,1651064]
19-Mar-2017 21:23:33.403 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1516816,1287481]
19-Mar-2017 21:23:33.496 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [2500536,2251273]
19-Mar-2017 21:23:33.544 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1439527,1204565]
19-Mar-2017 21:23:33.586 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [785942,615823]
19-Mar-2017 21:23:33.631 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1529630,1302711]
19-Mar-2017 21:23:33.672 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1488366,1256680]
19-Mar-2017 21:23:33.715 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1423495,1223568]
19-Mar-2017 21:23:33.757 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [807097,621127]
19-Mar-2017 21:23:33.799 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1810005,1614199]
19-Mar-2017 21:23:33.844 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1341395,1150132]
19-Mar-2017 21:23:33.888 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [846014,679543]
19-Mar-2017 21:23:33.930 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [773092,611100]
19-Mar-2017 21:23:33.977 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1334606,1137371]
19-Mar-2017 21:23:34.020 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1445174,1253908]
19-Mar-2017 21:23:34.067 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1341124,1134570]
19-Mar-2017 21:23:34.109 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [770115,600218]
19-Mar-2017 21:23:34.150 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [879215,705739]
19-Mar-2017 21:23:34.193 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1398090,1192243]
19-Mar-2017 21:23:34.234 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [782632,609989]
19-Mar-2017 21:23:34.278 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1541696,1325010]
19-Mar-2017 21:23:34.321 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1445506,1232324]
19-Mar-2017 21:23:34.363 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1458075,1252073]
19-Mar-2017 21:23:34.405 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1369877,1144912]
19-Mar-2017 21:23:34.451 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1379848,1163728]
19-Mar-2017 21:23:34.494 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1462068,1253449]
19-Mar-2017 21:23:34.537 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1820359,1602473]
19-Mar-2017 21:23:34.580 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1302925,1101905]
19-Mar-2017 21:23:34.623 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1393269,1186322]
19-Mar-2017 21:23:34.672 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1719193,1512773]
19-Mar-2017 21:23:34.716 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1249610,1042780]
19-Mar-2017 21:23:34.760 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1347970,1141309]
19-Mar-2017 21:23:34.804 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [832003,670868]
19-Mar-2017 21:23:34.846 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1266107,1067203]
19-Mar-2017 21:23:34.888 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [805485,638413]
19-Mar-2017 21:23:34.932 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1464749,1245347]
19-Mar-2017 21:23:34.977 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1359525,1152091]
19-Mar-2017 21:23:35.022 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1327928,1106880]
19-Mar-2017 21:23:35.064 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1472736,1235645]
19-Mar-2017 21:23:35.109 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1368013,1172377]
19-Mar-2017 21:23:35.152 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [815776,650857]
19-Mar-2017 21:23:35.195 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1769023,1541515]
19-Mar-2017 21:23:35.295 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1959408,1090722]
19-Mar-2017 21:23:35.339 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [834612,670543]
19-Mar-2017 21:23:35.391 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1791802,1558023]
19-Mar-2017 21:23:35.433 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [730015,566158]
19-Mar-2017 21:23:35.479 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1897800,1651338]
19-Mar-2017 21:23:35.521 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [825817,646263]
19-Mar-2017 21:23:35.563 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1437141,1222106]
19-Mar-2017 21:23:35.604 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1335677,1101955]
19-Mar-2017 21:23:35.647 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1410963,1186124]
19-Mar-2017 21:23:35.690 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1256542,1049936]
19-Mar-2017 21:23:35.733 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1431549,1234622]
19-Mar-2017 21:23:35.777 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [744757,580610]
19-Mar-2017 21:23:35.819 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1873435,1618034]
19-Mar-2017 21:23:35.873 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1502334,1281969]
19-Mar-2017 21:23:35.916 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [872035,706836]
19-Mar-2017 21:23:35.957 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1372740,1164460]
19-Mar-2017 21:23:35.998 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1445187,1226491]
19-Mar-2017 21:23:36.043 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1853153,1627053]
19-Mar-2017 21:23:36.084 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [832100,653407]
19-Mar-2017 21:23:36.129 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1361274,1160731]
19-Mar-2017 21:23:36.172 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [2229618,2003760]
19-Mar-2017 21:23:36.216 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1428956,1217692]
19-Mar-2017 21:23:36.259 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1448767,1238388]
19-Mar-2017 21:23:36.311 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1405587,1184101]
19-Mar-2017 21:23:36.354 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1424180,1218000]
19-Mar-2017 21:23:36.400 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1373124,1115065]
19-Mar-2017 21:23:36.443 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [827183,613374]
19-Mar-2017 21:23:36.487 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [931326,670405]
19-Mar-2017 21:23:36.547 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [800394,623890]
19-Mar-2017 21:23:36.590 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [755559,602372]
19-Mar-2017 21:23:36.630 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [898697,709467]
19-Mar-2017 21:23:36.673 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1362074,1154554]
19-Mar-2017 21:23:36.715 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1441303,1224772]
19-Mar-2017 21:23:36.757 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [2248162,2013616]
19-Mar-2017 21:23:36.799 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1282381,1078154]
19-Mar-2017 21:23:36.839 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [823578,645999]
19-Mar-2017 21:23:36.884 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1438261,1234765]
19-Mar-2017 21:23:36.927 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1403316,1192524]
19-Mar-2017 21:23:36.971 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1432146,1232225]
19-Mar-2017 21:23:37.014 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1409194,1191975]
19-Mar-2017 21:23:37.057 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [796265,625316]
19-Mar-2017 21:23:37.099 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1518103,1275522]
19-Mar-2017 21:23:37.143 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1435188,1232118]
19-Mar-2017 21:23:37.187 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1454470,1205435]
19-Mar-2017 21:23:37.232 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1420108,1203774]
19-Mar-2017 21:23:37.325 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1494436,1285495]
19-Mar-2017 21:23:37.368 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1419278,1220235]
19-Mar-2017 21:23:37.412 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1409766,1199385]
19-Mar-2017 21:23:37.454 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [2207981,1937006]
19-Mar-2017 21:23:37.499 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1454286,1214607]
19-Mar-2017 21:23:37.542 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [782725,601613]
19-Mar-2017 21:23:37.594 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1465637,1261021]
19-Mar-2017 21:23:37.636 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1364609,1134353]
19-Mar-2017 21:23:37.680 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1394779,1193411]
19-Mar-2017 21:23:37.723 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1371732,1164732]
19-Mar-2017 21:23:37.769 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1383382,1184884]
19-Mar-2017 21:23:37.819 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1375317,1164042]
19-Mar-2017 21:23:37.861 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1861261,1628098]
19-Mar-2017 21:23:37.904 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [799184,623163]
19-Mar-2017 21:23:37.946 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1320501,1115783]
19-Mar-2017 21:23:37.988 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1427992,1220485]
19-Mar-2017 21:23:38.030 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1519302,1312491]
19-Mar-2017 21:23:38.072 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1447155,1243120]
19-Mar-2017 21:23:38.115 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1495094,1264889]
19-Mar-2017 21:23:38.217 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [810057,644454]
19-Mar-2017 21:23:38.324 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1496292,1296012]
19-Mar-2017 21:23:38.436 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [850254,667028]
19-Mar-2017 21:23:38.534 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [849975,678366]
19-Mar-2017 21:23:38.577 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [775295,607147]
19-Mar-2017 21:23:38.620 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1352170,1150406]
19-Mar-2017 21:23:38.664 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [895461,718290]
19-Mar-2017 21:23:38.706 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1481134,1274147]
19-Mar-2017 21:23:38.749 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [782453,589377]
19-Mar-2017 21:23:38.790 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1339124,1129582]
19-Mar-2017 21:23:38.834 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1455944,1235462]
19-Mar-2017 21:23:38.877 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [779412,599832]
19-Mar-2017 21:23:38.922 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [829427,659303]
19-Mar-2017 21:23:38.966 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1426911,1203425]
19-Mar-2017 21:23:39.010 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1828376,1605333]
19-Mar-2017 21:23:39.051 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1445815,1242246]
19-Mar-2017 21:23:39.094 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1459652,1251771]
19-Mar-2017 21:23:39.138 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1524861,1290052]
19-Mar-2017 21:23:39.180 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1928480,1681409]
19-Mar-2017 21:23:39.223 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1374737,1157075]
19-Mar-2017 21:23:39.265 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1410908,1212939]
19-Mar-2017 21:23:39.351 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1292953,601950]
19-Mar-2017 21:23:39.393 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1439267,1227080]
19-Mar-2017 21:23:39.437 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [797854,612937]
19-Mar-2017 21:23:39.478 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1329434,1104880]
19-Mar-2017 21:23:39.531 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1393049,1187165]
19-Mar-2017 21:23:39.573 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1777949,1561213]
19-Mar-2017 21:23:39.616 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1382703,1178113]
19-Mar-2017 21:23:39.658 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [881492,717270]
19-Mar-2017 21:23:39.703 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [2178433,1944492]
19-Mar-2017 21:23:39.746 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1488690,1268831]
19-Mar-2017 21:23:39.791 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1404540,1195701]
19-Mar-2017 21:23:39.834 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1434034,1223372]
19-Mar-2017 21:23:39.880 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1332201,1119214]
19-Mar-2017 21:23:39.923 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1784685,1565456]
19-Mar-2017 21:23:39.969 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1315658,1108448]
19-Mar-2017 21:23:40.012 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1401061,1137264]
19-Mar-2017 21:23:40.055 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1485577,1254377]
19-Mar-2017 21:23:40.098 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [1414665,1198951]
19-Mar-2017 21:23:40.145 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1852938,1632332]
19-Mar-2017 21:23:40.188 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [1450485,1254700]
19-Mar-2017 21:23:40.233 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1494797,1244982]
19-Mar-2017 21:23:40.274 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [1414431,1193866]
19-Mar-2017 21:23:40.319 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1897552,1653787]
19-Mar-2017 21:23:40.362 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [1347949,1140876]
19-Mar-2017 21:23:40.405 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1464386,1248104]
19-Mar-2017 21:23:40.448 INFO [http-nio-8080-exec-16] servlets.FullTextSearch.doGet [1331873,1120675]
19-Mar-2017 21:23:40.491 INFO [http-nio-8080-exec-19] servlets.FullTextSearch.doGet [1510393,1269892]
19-Mar-2017 21:23:40.532 INFO [http-nio-8080-exec-17] servlets.FullTextSearch.doGet [774507,609338]
19-Mar-2017 21:23:40.580 INFO [http-nio-8080-exec-20] servlets.FullTextSearch.doGet [1574982,1361920]
19-Mar-2017 21:23:40.622 INFO [http-nio-8080-exec-18] servlets.FullTextSearch.doGet [872248,711871]
19-Mar-2017 21:23:40.664 INFO [http-nio-8080-exec-14] servlets.FullTextSearch.doGet [1497685,1270123]
19-Mar-2017 21:23:40.708 INFO [http-nio-8080-exec-11] servlets.FullTextSearch.doGet [2638284,2453940]
19-Mar-2017 21:23:40.750 INFO [http-nio-8080-exec-12] servlets.FullTextSearch.doGet [1453774,1228120]
19-Mar-2017 21:23:40.792 INFO [http-nio-8080-exec-13] servlets.FullTextSearch.doGet [802744,635145]
19-Mar-2017 21:23:40.839 INFO [http-nio-8080-exec-15] servlets.FullTextSearch.doGet [1508407,1321030]
